"","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","surv","fec.flower","N_pods","seedling","munched","per.leaves.dam","herb_avg"
"289",2016,"BLD1",42,"4264",47,NA,8.5,1,0,0,0,0,0,NA,0
"290",2016,"BLD1",42,"4265",79.6,91.4,15.2,1,1,1,0,0,1,NA,0.789473684210526
"291",2016,"BLD1",42,"4266",86.4,100.8,15.5,1,1,1,0,0,1,NA,0.227272727272727
"292",2016,"BLD1",42,"4268",26.2,NA,4.3,1,0,0,0,0,1,NA,1.2
"293",2016,"BLD1",42,"4269",45,54.7,6.1,1,1,0,0,0,0,NA,0
"294",2016,"BLD1",42,"4270",13.8,NA,3.8,1,0,0,0,0,1,NA,1
"295",2016,"BLD1",42,"4271",58.8,NA,9,1,0,1,0,0,0,NA,0
"296",2016,"BLD1",42,"4272",78.8,NA,12.4,1,0,1,0,0,1,NA,0.444444444444444
"297",2016,"BLD1",42,"4273",49.2,51.3,5.9,1,1,1,0,0,1,NA,0.285714285714286
"298",2016,"BLD1",42,"4274",56.2,62.6,7.6,1,1,1,0,0,1,NA,0.0833333333333333
"299",2016,"BLD1",42,"4275",31.5,NA,2.58,1,0,0,0,1,0,NA,0
"300",2016,"BLD1",42,"4276",54.7,54.5,6.9,1,1,1,0,0,1,NA,0.142857142857143
"301",2016,"BLD1",42,"4277",44,NA,5.8,1,0,0,0,0,0,NA,0
"302",2016,"BLD1",42,"4278",77.5,89.9,10.5,1,1,1,1,0,1,NA,0.888888888888889
"303",2016,"BLD1",42,"4279",46.7,52.6,5.8,1,1,0,0,0,1,NA,0.0833333333333333
"304",2016,"BLD1",42,"4280",21.35,NA,2.7,1,0,0,0,1,1,NA,0.666666666666667
"305",2016,"BLD1",42,"4281",75.3,NA,10.2,1,0,1,0,0,1,NA,0.875
"306",2016,"BLD1",42,"4282",23.5,NA,5.8,1,0,0,0,0,NA,NA,NA
"307",2016,"BLD1",42,"4283",24.3,NA,4.4,1,0,0,0,0,1,NA,2.2
"308",2016,"BLD1",42,"4284",6.4,NA,3.8,1,0,0,0,0,0,NA,0
"309",2016,"BLD1",42,"4285",53.4,NA,5.9,1,0,0,0,0,0,NA,0
"310",2016,"BLD1",42,"4286",76.4,78.2,11.1,1,1,1,0,0,1,NA,0.0909090909090909
"311",2016,"BLD1",42,"4287",22.1,NA,3.6,1,0,0,0,0,1,NA,1
"312",2016,"BLD1",42,"4288",25.7,NA,2,1,0,0,0,1,0,NA,0
"313",2016,"BLD1",42,"4289",89.1,NA,12.3,1,0,1,0,0,0,NA,0
"314",2016,"BLD1",42,"4290",32.3,NA,6.7,1,0,0,0,0,0,NA,0
"315",2016,"BLD1",42,"4291",34.4,NA,3,1,0,0,0,0,0,NA,0
"316",2016,"BLD1",42,"4292",57.9,57.2,6.7,1,1,0,0,0,1,NA,0.0833333333333333
"317",2016,"BLD1",42,"4293",90.3,100.3,13.5,1,1,1,0,0,1,NA,0.19047619047619
"318",2016,"BLD1",42,"4294",87,NA,14.5,1,0,1,0,0,1,NA,0.210526315789474
"319",2016,"BLD1",42,"4295",68.3,77.4,10.3,1,1,1,0,0,1,NA,0.6875
"320",2016,"BLD1",42,"4296",55.7,64.2,7.2,1,1,0,0,0,0,NA,0
"321",2016,"BLD1",42,"4297",50.2,NA,6.35,1,0,0,0,0,0,NA,0
"322",2016,"BLD1",42,"4298",16.7,NA,0.7,1,0,0,0,1,0,NA,0
"323",2016,"BLD1",42,"4299",70.6,73.5,10,1,1,1,0,0,1,NA,0.0625
"324",2016,"BLD1",42,"4267",42.5,NA,6.3,1,0,0,0,0,0,NA,0
"325",2016,"BLD2",47,"4704",85.3,92,8.9,1,1,1,0,0,0,NA,0
"326",2016,"BLD1",40,"4001",27.7,NA,5,1,0,0,0,0,0,NA,0
"327",2016,"BLD1",42,"4239",9.7,64.2,4.3,1,1,0,0,0,NA,NA,NA
"328",2016,"BLD1",43,"4301",51.5,96.8,9.6,1,1,1,0,0,0,NA,0
"329",2016,"BLD1",43,"4302",69,160.5,10,1,1,1,1,0,0,NA,0
"330",2016,"BLD1",43,"4303",74.4,101.4,11,1,1,1,2,0,1,NA,0.153846153846154
"331",2016,"BLD1",43,"4304",36.2,NA,5.7,1,0,0,0,0,1,NA,0.166666666666667
"332",2016,"BLD1",43,"4305",71.8,86.7,10.6,1,1,1,0,0,1,NA,0.0714285714285714
"333",2016,"BLD1",43,"4306",78.7,99.4,9.5,1,1,1,0,0,1,NA,0.0714285714285714
"334",2016,"BLD1",43,"4307",25.1,NA,1.6,1,0,0,0,1,1,NA,0.25
"335",2016,"BLD1",43,"4308",68.6,72.6,8.2,1,1,1,0,0,0,NA,0
"336",2016,"BLD1",43,"4309",33,NA,4.9,1,0,0,0,0,0,NA,0
"337",2016,"BLD1",43,"4310",13.9,NA,5,1,0,0,0,0,NA,NA,NA
"338",2016,"BLD1",43,"4311",79.8,130,12.8,1,1,1,0,0,0,NA,0
"339",2016,"BLD1",43,"4312",45.3,46.8,6.3,1,1,0,0,0,1,NA,0.5
"340",2016,"BLD1",43,"4313",34.3,NA,3.4,1,0,0,0,0,0,NA,0
"341",2016,"BLD1",43,"4314",23.9,NA,1.6,1,0,0,0,1,NA,NA,NA
"342",2016,"BLD1",43,"4315",60,NA,4.7,1,0,0,0,0,1,NA,0.8
"343",2016,"BLD1",43,"4316",63.5,78,5.1,1,1,0,0,0,1,NA,0.666666666666667
"344",2016,"BLD1",43,"4317",57.5,70.9,6.4,1,1,0,0,0,1,NA,0.0833333333333333
"345",2016,"BLD1",43,"4318",34.8,53.2,4.9,1,1,0,0,0,0,NA,0
"346",2016,"BLD1",43,"4319",38,51.8,4.9,1,1,0,0,0,1,NA,1
"347",2016,"BLD1",43,"4320",47.4,76.8,8.2,1,1,0,0,0,1,NA,1
"348",2016,"BLD1",43,"4321",NA,NA,NA,1,0,0,0,NA,NA,NA,NA
"349",2016,"BLD1",43,"4322",66.5,75.2,7.3,1,1,1,0,0,0,NA,0
"350",2016,"BLD1",43,"4323",73.9,86,11.3,1,1,0,0,0,1,NA,0.0714285714285714
"351",2016,"BLD1",43,"4324",72.4,107.5,9.9,1,1,0,0,0,1,NA,0.0714285714285714
"352",2016,"BLD1",43,"4325",33.6,NA,6.1,1,0,0,0,0,0,NA,0
"353",2016,"BLD1",43,"4326",65,NA,9.7,1,0,1,0,0,1,NA,0.769230769230769
"354",2016,"BLD1",43,"4327",55.6,NA,8.6,1,0,1,0,0,1,NA,0.666666666666667
"355",2016,"BLD1",43,"4328",67.9,97,7.6,1,1,1,0,0,1,NA,0.0833333333333333
"356",2016,"BLD1",43,"4329",62.9,88,10.4,1,1,0,0,0,0,NA,0
"357",2016,"BLD1",43,"4330",71.6,99,10,1,1,1,0,0,0,NA,0
"358",2016,"BLD1",43,"4331",48.3,52.5,5.8,1,1,0,0,0,1,NA,0.125
"359",2016,"BLD1",43,"4332",95.9,129.1,14,1,1,1,2,0,1,NA,0.125
"360",2016,"BLD1",43,"4333",72.4,85.5,8,1,1,1,0,0,0,NA,0
"361",2016,"BLD1",43,"4334",57.8,70.5,5.9,1,1,0,0,0,0,NA,0
"362",2016,"BLD1",43,"4335",69.6,97.2,8.8,1,1,1,1,0,1,NA,0.357142857142857
"363",2016,"BLD1",43,"4336",72.5,80.4,9,1,1,1,0,0,1,NA,0.0769230769230769
"364",2016,"SKY",71,"7101",25.5,NA,2.5,1,0,0,0,1,0,NA,0
"365",2016,"SKY",71,"7102",37.3,NA,4.2,1,0,0,0,0,1,NA,0.125
"366",2016,"SKY",71,"7103",30.5,NA,6.1,1,0,0,0,0,0,NA,0
"367",2016,"SKY",71,"7104",27.1,NA,3.1,1,0,0,0,0,0,NA,0
"368",2016,"SKY",71,"7106",29.4,NA,4.5,1,0,0,0,0,0,NA,0
"369",2016,"SKY",71,"7105",21.3,NA,2.2,1,0,0,0,1,1,NA,3
"370",2016,"SKY",71,"7107",29.8,NA,9.5,1,0,0,0,0,1,NA,0.2
"371",2016,"SKY",71,"7108",52.4,NA,7.1,1,0,0,0,0,0,NA,0
"372",2016,"SKY",72,"7220",85.3,NA,13,1,0,1,0,0,1,NA,0.421052631578947
"373",2016,"SKY",72,"7221",89.8,NA,10.9,1,0,1,0,0,0,NA,0
"374",2016,"SKY",72,"7222",29.1,NA,3.3,1,0,0,0,0,0,NA,0
"375",2016,"SKY",72,"7201",92.8,NA,14.3,1,0,1,0,0,1,NA,0.0454545454545455
"376",2016,"SKY",72,"7223",30.4,44,2.6,1,1,0,0,1,1,NA,0.25
"377",2016,"SKY",72,"7224",31.3,NA,2.4,1,0,0,0,1,1,NA,1
"378",2016,"SKY",72,"7203",119.8,NA,14.8,1,0,1,0,0,1,NA,0.130434782608696
"379",2016,"SKY",72,"7202",118.8,125,15.5,1,1,1,4,0,1,NA,0.0909090909090909
"380",2016,"SKY",72,"7205",122.1,138.1,17.4,1,1,1,1,0,1,NA,0.291666666666667
"381",2016,"SKY",72,"7225",96.7,NA,13.5,1,0,1,0,0,1,NA,0.1875
"382",2016,"SKY",72,"7266",57.6,NA,6.5,1,0,1,0,0,0,NA,0
"383",2016,"SKY",72,"7228",50.6,64.4,5.8,1,1,0,0,0,1,NA,0.166666666666667
"384",2016,"SKY",72,"7227",27,NA,7.3,1,0,0,0,0,1,NA,0.888888888888889
"385",2016,"SKY",72,"7229",65.5,69.7,10.1,1,1,1,0,0,1,NA,2.44444444444444
"386",2016,"SKY",72,"7230",65.6,NA,10.7,1,0,1,0,0,0,NA,0
"387",2016,"SKY",72,"7232",55.9,NA,7.5,1,0,0,0,0,0,NA,0
"388",2016,"SKY",72,"7236",81.5,111.1,9.8,1,1,1,2,0,0,NA,0
"389",2016,"SKY",72,"7231",77.8,105.1,11.1,1,1,1,0,0,0,NA,0
"390",2016,"SKY",72,"7237",68.4,83.2,8.6,1,1,1,1,0,0,NA,0
"391",2016,"SKY",72,"7233",65.5,70.5,11.2,1,1,1,0,0,0,NA,0
"392",2016,"SKY",72,"7238",60.5,NA,7.9,1,0,0,0,0,0,NA,0
"393",2016,"SKY",72,"7235",71.8,NA,10.2,1,0,1,0,0,0,NA,0
"394",2016,"SKY",72,"7208",7.4,NA,4.4,1,0,0,0,0,0,NA,0
"395",2016,"SKY",72,"7234",62.8,NA,10.1,1,0,1,0,0,0,NA,0
"396",2016,"SKY",72,"7244",86.2,NA,12.9,1,0,1,0,0,1,NA,1.3125
"397",2016,"SKY",72,"7280",55.5,NA,7,1,0,1,0,0,1,NA,0.461538461538462
"398",2016,"SKY",72,"7239",72.1,75,9.6,1,1,0,0,0,0,NA,0
"399",2016,"SKY",72,"7245",82.3,97.8,13.3,1,1,1,5,0,0,NA,0
"400",2016,"SKY",72,"7240",63.8,NA,6.9,1,0,0,0,0,0,NA,0
"401",2016,"SKY",72,"7246",64.3,72.9,8.2,1,1,1,1,0,0,NA,0
"402",2016,"SKY",72,"7241",70.2,NA,7.6,1,0,1,0,0,1,NA,0.25
"403",2016,"SKY",72,"7247",71.4,NA,8.8,1,0,1,0,0,0,NA,0
"404",2016,"SKY",72,"7242",68.3,78.6,7.6,1,1,0,0,0,1,NA,0.230769230769231
"405",2016,"SKY",72,"7249",90.4,106.2,12.6,1,1,1,0,0,0,NA,0
"406",2016,"SKY",72,"7209",70.4,82.7,7.6,1,1,1,1,0,0,NA,0
"407",2016,"SKY",72,"7248",87.6,90.1,12.4,1,1,1,1,0,0,NA,0
"408",2016,"SKY",72,"7243",47.8,NA,7,1,0,1,0,0,0,NA,0
"409",2016,"SKY",72,"7250",67.1,NA,9.5,1,0,0,0,0,1,NA,0.4
"410",2016,"SKY",72,"7270",80.6,95.4,10.9,1,1,1,1,0,0,NA,0
"411",2016,"SKY",72,"7251",53.9,NA,7.9,1,0,1,0,0,0,NA,0
"412",2016,"SKY",72,"7271",64.4,NA,7.4,1,0,1,0,0,0,NA,0
"413",2016,"SKY",72,"7253",69.4,84.2,11.1,1,1,1,2,0,1,NA,0.0625
"414",2016,"SKY",72,"7269",88.7,NA,11.6,1,0,1,0,0,0,NA,0
"415",2016,"SKY",72,"7215",47.8,123.7,6.6,1,1,0,2,0,1,NA,0.3
"416",2016,"SKY",72,"7252",105,NA,11.5,1,0,1,0,0,0,NA,0
"417",2016,"SKY",72,"7210",71.8,82.1,10.5,1,1,1,0,0,1,NA,0.916666666666667
"418",2016,"SKY",72,"7267",98.1,NA,12.6,1,0,1,0,0,0,NA,0
"419",2016,"SKY",72,"7255",29.5,NA,2.5,1,0,0,0,1,0,NA,0
"420",2016,"SKY",72,"7265",78.9,NA,5.4,1,0,0,0,0,0,NA,0
"421",2016,"SKY",72,"7254",35.3,NA,5.7,1,0,0,0,0,1,NA,1.1
"422",2016,"SKY",72,"7264",101.7,NA,14.4,1,0,1,0,0,0,NA,0
"423",2016,"SKY",72,"7256",106.1,123,14.7,1,1,1,1,0,1,NA,0.0833333333333333
"424",2016,"SKY",72,"7263",85.4,105.8,13.5,1,1,1,0,0,0,NA,0
"425",2016,"SKY",72,"7213",84.6,NA,11,1,0,1,0,0,0,NA,0
"426",2016,"SKY",72,"7260",89,106.7,12.6,1,1,1,0,0,0,NA,0
"427",2016,"SKY",72,"7214",115,131.6,18.9,1,1,1,1,0,0,NA,0
"428",2016,"SKY",72,"7261",60.4,NA,8.6,1,0,1,0,0,1,NA,0.0666666666666667
"429",2016,"SKY",72,"7257",32.8,NA,5.8,1,0,0,0,0,1,NA,4
"430",2016,"SKY",72,"7262",38,NA,7.1,1,0,0,0,0,1,NA,0.857142857142857
"431",2016,"SKY",72,"7258",75.5,NA,4.9,1,0,0,0,0,0,NA,0
"432",2016,"SKY",72,"7204",91.6,NA,13,1,0,1,0,0,1,NA,0.555555555555556
"433",2016,"PWR",83,"8300",92.7,NA,11.9,1,0,1,0,0,1,NA,0.0869565217391304
"434",2016,"PWR",83,"8301",46.2,NA,5.2,1,0,0,0,0,1,NA,0.1875
"435",2016,"PWR",83,"8302",59.7,NA,7.1,1,0,0,0,0,0,NA,0
"436",2016,"PWR",83,"8400",36.4,NA,4.9,1,0,0,0,0,1,NA,0.166666666666667
"437",2016,"PWR",83,"8401",77.4,NA,8.1,1,0,0,0,0,1,NA,0.0869565217391304
"438",2016,"PWR",83,"8303",83.9,NA,8.2,1,0,0,0,0,0,NA,0
"439",2016,"PWR",83,"8431",99.6,NA,13.3,1,0,1,0,0,1,NA,0.15
"440",2016,"PWR",83,"8402",114.2,NA,12,1,0,1,0,0,0,NA,0
"441",2016,"PWR",83,"8379",101.1,NA,11.2,1,0,1,0,0,0,NA,0
"442",2016,"PWR",83,"8305",114.1,NA,11.1,1,0,1,0,0,0,NA,0
"443",2016,"PWR",83,"8376",96.4,NA,12.2,1,0,1,0,0,1,NA,0.130434782608696
"444",2016,"PWR",83,"8304",84.6,NA,8.5,1,0,0,0,0,0,NA,0
"445",2016,"PWR",83,"8378",67.7,NA,9.9,1,0,0,0,0,1,NA,0.230769230769231
"446",2016,"PWR",83,"8306",101.1,NA,12.5,1,0,1,0,0,1,NA,0.037037037037037
"447",2016,"PWR",83,"8372",106.4,NA,13,1,0,1,0,0,0,NA,0
"448",2016,"PWR",83,"8307",100,NA,11.2,1,0,1,0,0,1,NA,0.16
"449",2016,"PWR",83,"8371",103.1,NA,10,1,0,0,0,0,1,NA,0.3
"450",2016,"PWR",83,"8403",113.4,NA,13.5,1,0,1,0,0,1,NA,0.0909090909090909
"451",2016,"PWR",83,"8370",124.5,NA,13.8,1,0,1,0,0,1,NA,0.176470588235294
"452",2016,"PWR",83,"8308",123.3,NA,15.4,1,0,1,0,0,0,NA,0
"453",2016,"PWR",83,"8369",108.3,NA,10.6,1,0,1,0,0,1,NA,0.0909090909090909
"454",2016,"PWR",83,"8322",106.1,NA,11.4,1,0,1,0,0,0,NA,0
"455",2016,"PWR",83,"8368",113.1,NA,11.3,1,0,1,0,0,0,NA,0
"456",2016,"PWR",83,"8310",114.4,NA,14.1,1,0,1,0,0,0,NA,0
"457",2016,"PWR",83,"8430",96.7,NA,8.8,1,0,0,0,0,1,NA,0.105263157894737
"458",2016,"PWR",83,"8309",116.2,NA,12.9,1,0,1,0,0,0,NA,0
"459",2016,"PWR",83,"8365",119.8,NA,11.6,1,0,1,0,0,1,NA,0.0434782608695652
"460",2016,"PWR",83,"8313",111.9,NA,10.8,1,0,1,0,0,1,NA,0.05
"461",2016,"PWR",83,"8366",115,NA,11.2,1,0,1,0,0,0,NA,0
"462",2016,"PWR",83,"8311",103.5,NA,11.1,1,0,1,0,0,0,NA,0
"463",2016,"PWR",83,"8315",122.7,NA,13.3,1,0,1,0,0,1,NA,0.136363636363636
"464",2016,"PWR",83,"8312",98.7,NA,10.2,1,0,1,0,0,0,NA,0
"465",2016,"PWR",83,"8363",101.7,129,10.1,1,1,1,1,0,1,NA,0.125
"466",2016,"PWR",83,"8323",120.4,NA,12.4,1,0,1,0,0,0,NA,0
"467",2016,"PWR",83,"8429",70.9,NA,6.5,1,0,0,0,0,0,NA,0
"468",2016,"PWR",83,"8314",117.4,NA,11.4,1,0,1,0,0,1,NA,0.0526315789473684
"469",2016,"PWR",83,"8364",104.1,NA,10.6,1,0,0,0,0,1,NA,0.0740740740740741
"470",2016,"PWR",83,"8404",112.6,NA,11,1,0,1,0,0,1,NA,0.142857142857143
"471",2016,"PWR",83,"8362",112.7,NA,10.4,1,0,1,0,0,1,NA,0.0952380952380952
"472",2016,"PWR",83,"8317",109.7,NA,11,1,0,1,0,0,1,NA,0.277777777777778
"473",2016,"PWR",83,"8361",97.1,NA,9,1,0,1,0,0,0,NA,0
"474",2016,"PWR",83,"8318",121.9,NA,12.8,1,0,1,0,0,1,NA,0.0454545454545455
"475",2016,"PWR",83,"8405",86.8,97.5,10.7,1,1,1,0,0,0,NA,0
"476",2016,"PWR",83,"8407",114.6,NA,11.7,1,0,1,0,0,1,NA,0.333333333333333
"477",2016,"PWR",83,"8406",117.4,NA,11.6,1,0,1,0,0,1,NA,0.304347826086957
"478",2016,"PWR",83,"8319",93.5,NA,11.4,1,0,1,0,0,0,NA,0
"479",2016,"PWR",83,"8409",95.8,NA,7.9,1,0,1,0,0,1,NA,0.285714285714286
"480",2016,"PWR",83,"8408",77.4,NA,7.6,1,0,0,0,0,1,NA,1
"481",2016,"PWR",83,"8410",108.8,NA,10.7,1,0,1,0,0,1,NA,0.181818181818182
"482",2016,"PWR",83,"8324",112,NA,9.1,1,0,1,0,0,1,NA,0.3
"483",2016,"PWR",83,"8327",119.7,129.5,11.8,1,1,1,1,0,0,NA,0
"484",2016,"PWR",83,"8331",124.2,NA,11.4,1,0,1,0,0,0,NA,0
"485",2016,"PWR",83,"8332",124.8,NA,11.4,1,0,1,0,0,0,NA,0
"486",2016,"PWR",83,"8333",124.3,NA,11.6,1,0,1,0,0,1,NA,0.0454545454545455
"487",2016,"PWR",83,"8334",118.5,NA,11.6,1,0,1,0,0,0,NA,0
"488",2016,"PWR",83,"8343",129.2,NA,12.7,1,0,1,0,0,1,NA,0.0740740740740741
"489",2016,"PWR",83,"8411",85.8,NA,9.5,1,0,0,0,0,0,NA,0
"490",2016,"PWR",83,"8413",101.5,NA,11.6,1,0,1,0,0,0,NA,0
"491",2016,"PWR",83,"8340",136.8,NA,16.7,1,0,1,0,0,0,NA,0
"492",2016,"PWR",83,"8414",139.4,NA,14.2,1,0,1,0,0,1,NA,0.0384615384615385
"493",2016,"PWR",83,"8341",120.8,NA,13.1,1,0,1,0,0,0,NA,0
"494",2016,"PWR",83,"8415",100.8,NA,10.4,1,0,1,0,0,1,NA,0.0555555555555556
"495",2016,"PWR",83,"8416",86.3,NA,10,1,0,0,0,0,0,NA,0
"496",2016,"PWR",83,"8428",107.7,NA,12.5,1,0,1,0,0,1,NA,0.285714285714286
"497",2016,"PWR",83,"8417",121.7,NA,11.9,1,0,0,0,0,1,NA,0.1
"498",2016,"PWR",83,"8418",103.8,NA,10.4,1,0,0,0,0,1,NA,0.266666666666667
"499",2016,"PWR",83,"8419",114.2,NA,11.4,1,0,0,0,0,0,NA,0
"500",2016,"PWR",83,"8344",122.4,NA,14.9,1,0,1,0,0,1,NA,0.0384615384615385
"501",2016,"PWR",83,"8420",118.4,NA,13,1,0,0,0,0,1,NA,0.1
"502",2016,"PWR",83,"8421",111.7,NA,13.3,1,0,1,0,0,1,NA,0.0555555555555556
"503",2016,"PWR",83,"8342",120.6,NA,13.1,1,0,1,0,0,0,NA,0
"504",2016,"PWR",83,"8422",92.6,NA,8.6,1,0,0,0,0,0,NA,0
"505",2016,"PWR",83,"8339",102.8,NA,9.2,1,0,0,0,0,0,NA,0
"506",2016,"PWR",83,"8423",95.2,NA,8.9,1,0,0,0,0,1,NA,0.117647058823529
"507",2016,"PWR",83,"8424",85.6,NA,9.8,1,0,0,0,0,0,NA,0
"508",2016,"PWR",83,"8425",89.5,NA,8.9,1,0,0,0,0,0,NA,0
"509",2016,"PWR",83,"8337",140,NA,13.8,1,0,1,0,0,1,NA,0.0384615384615385
"510",2016,"PWR",83,"8338",120.7,NA,11.9,1,0,1,0,0,1,NA,0.25
"511",2016,"PWR",83,"8345",105.8,NA,10.5,1,0,1,0,0,1,NA,0.266666666666667
"512",2016,"PWR",83,"8412",92.9,NA,9.1,1,0,0,0,0,1,NA,0.153846153846154
"513",2016,"PWR",83,"8346",111.4,NA,11.2,1,0,1,0,0,1,NA,0.105263157894737
"514",2016,"PWR",83,"8426",83.6,NA,7.6,1,0,1,0,0,0,NA,0
"515",2016,"PWR",83,"8348",100.3,NA,8.4,1,0,1,0,0,1,NA,0.333333333333333
"516",2016,"PWR",83,"8427",90.4,109.3,9.2,1,1,1,0,0,0,NA,0
"517",2016,"PWR",83,"8336",88.3,NA,11.5,1,0,0,0,0,0,NA,0
"518",2016,"PWR",83,"8350",120.9,NA,11.8,1,0,1,0,0,1,NA,0.166666666666667
"519",2016,"PWR",83,"8377",108.8,NA,10,1,0,1,0,0,1,NA,0.157894736842105
"520",2016,"PWR",83,"8335",102,NA,9.5,1,0,0,0,0,1,NA,0.217391304347826
"521",2016,"PWR",83,"8383",125.8,NA,12.8,1,0,1,0,0,0,NA,0
"522",2016,"PWR",81,"8128",68.9,69.5,8.2,1,1,0,0,0,1,NA,0.227272727272727
"523",2016,"PWR",81,"8100",NA,NA,NA,1,0,0,0,NA,NA,NA,NA
"524",2016,"PWR",81,"8101",48,NA,5.4,1,0,0,0,0,0,NA,0
"525",2016,"PWR",81,"8102",87.3,NA,12.3,1,0,1,0,0,1,NA,0.0434782608695652
"526",2016,"PWR",81,"8127",66.1,NA,9.4,1,0,1,0,0,1,NA,0.0625
"527",2016,"PWR",81,"8126",51.2,NA,5.4,1,0,0,0,0,1,NA,0.1875
"528",2016,"PWR",81,"8125",71.7,NA,10,1,0,1,0,0,1,NA,0.277777777777778
"529",2016,"PWR",81,"8124",67.3,NA,7.5,1,0,0,0,0,1,NA,0.333333333333333
"530",2016,"PWR",81,"8123",55.9,NA,6.9,1,0,0,0,0,0,NA,0
"531",2016,"PWR",81,"8122",82.6,NA,12.8,1,0,1,0,0,1,NA,0.181818181818182
"532",2016,"PWR",81,"8103",61.8,NA,9.5,1,0,1,0,0,1,NA,0.384615384615385
"533",2016,"PWR",81,"8104",59.8,NA,9.5,1,0,1,0,0,1,NA,0.230769230769231
"534",2016,"PWR",81,"8105",32.8,NA,6.1,1,0,0,0,0,1,NA,0.125
"535",2016,"PWR",81,"8106",34.6,NA,7,1,0,0,0,0,1,NA,0.875
"536",2016,"PWR",81,"8107",87.5,NA,12.5,1,0,1,0,0,1,NA,0.5
"537",2016,"PWR",81,"8121",72.4,NA,10.4,1,0,1,0,0,0,NA,0
"538",2016,"PWR",81,"8108",74.6,NA,8.5,1,0,1,0,0,1,NA,0.111111111111111
"539",2016,"PWR",81,"8120",44.1,NA,5.8,1,0,0,0,0,1,NA,1.5
"540",2016,"PWR",81,"8109",79.5,86.8,9.4,1,1,1,0,0,0,NA,0
"541",2016,"PWR",81,"8119",85,95.8,11.4,1,1,1,0,0,0,NA,0
"542",2016,"PWR",81,"8110",60.6,74.6,6.7,1,1,0,0,0,1,NA,0.8
"543",2016,"PWR",81,"8111",78.2,NA,10.5,1,0,1,0,0,1,NA,0.222222222222222
"544",2016,"PWR",81,"8118",82.3,NA,10.9,1,0,1,0,0,0,NA,0
"545",2016,"PWR",81,"8117",72.3,81.4,9.7,1,1,0,0,0,0,NA,0
"546",2016,"PWR",81,"8116",60.1,63.2,5.9,1,1,0,0,0,0,NA,0
"547",2016,"PWR",81,"8115",74.9,NA,8.3,1,0,1,0,0,0,NA,0
"548",2016,"PWR",81,"8113",79.3,86.1,9.2,1,1,1,0,0,1,NA,0.166666666666667
"549",2016,"PWR",81,"8112",44,24.5,5.5,1,1,0,0,0,0,NA,0
"550",2016,"PWR",81,"8114",74.3,NA,9.6,1,0,1,0,0,0,NA,0
"551",2016,"PWR",83,"8360",113.5,NA,12,1,0,1,0,0,1,NA,0.1
"552",2016,"PWR",83,"8359",119.2,NA,10.7,1,0,1,0,0,0,NA,0
"553",2016,"PWR",83,"8358",126.5,NA,11.9,1,0,1,0,0,1,NA,0.105263157894737
"554",2016,"PWR",83,"8357",116.8,NA,11.8,1,0,1,0,0,0,NA,0
"555",2016,"PWR",83,"8373",130,NA,15.7,1,0,1,0,0,1,NA,0.357142857142857
"556",2016,"PWR",83,"8320",115.9,NA,10.6,1,0,1,0,0,1,NA,0.0588235294117647
"557",2016,"PWR",83,"8321",111.7,NA,10,1,0,1,0,0,1,NA,0.25
"558",2016,"PWR",83,"8432",120.2,NA,13,1,0,1,0,0,0,NA,0
"559",2016,"PWR",83,"8326",117.3,NA,10.4,1,0,1,0,0,1,NA,0.0416666666666667
"560",2016,"PWR",83,"8328",135,NA,12.5,1,0,1,0,0,0,NA,0
"561",2016,"PWR",83,"8354",119.7,NA,11.3,1,0,1,0,0,0,NA,0
"562",2016,"PWR",83,"8355",98.6,NA,9.8,1,0,1,0,0,0,NA,0
"563",2016,"PWR",83,"8329",114.7,NA,10.7,1,0,1,0,0,0,NA,0
"564",2016,"PWR",83,"8353",131.5,NA,14.2,1,0,1,0,0,1,NA,0.125
"565",2016,"PWR",82,"8219",87,NA,10.4,1,0,0,0,0,0,NA,0
"566",2016,"PWR",82,"8200",84.3,NA,11,1,0,1,0,0,1,NA,0.04
"567",2016,"PWR",82,"8201",68.4,NA,10.2,1,0,1,0,0,1,NA,0.0476190476190476
"568",2016,"PWR",82,"8243",72.9,NA,10.8,1,0,1,0,0,1,NA,0.45
"569",2016,"PWR",82,"8242",58.5,NA,8.6,1,0,0,0,0,1,NA,0.277777777777778
"570",2016,"PWR",82,"8241",47.2,NA,6.6,1,0,0,0,0,1,NA,0.3125
"571",2016,"PWR",82,"8226",20.4,NA,8,1,0,0,0,0,1,NA,1.42857142857143
"572",2016,"PWR",82,"8227",66,NA,12.9,1,0,0,0,0,1,NA,0.285714285714286
"573",2016,"PWR",82,"8240",75.1,NA,12.9,1,0,1,0,0,1,NA,0.05
"574",2016,"PWR",82,"8202",68.3,70.6,12.9,1,1,1,1,0,1,NA,0.05
"575",2016,"PWR",82,"8239",22.8,NA,5,1,0,0,0,0,1,NA,0.833333333333333
"576",2016,"PWR",82,"8203",78.8,NA,15,1,0,1,0,0,1,NA,0.25
"577",2016,"PWR",82,"8238",47.6,NA,7.5,1,0,0,0,0,1,NA,0.181818181818182
"578",2016,"PWR",82,"8204",83.1,NA,12.8,1,0,1,0,0,1,NA,0.272727272727273
"579",2016,"PWR",82,"8237",83,NA,14.8,1,0,1,0,0,1,NA,0.1
"580",2016,"PWR",82,"8205",87.4,NA,15,1,0,1,0,0,0,NA,0
